word_id,word,songs,news,youtube,total,source_count,part_of_speech
2d3a88fb-813d-4b0e-b992-e938e3586341,לשכה,0,2,0,2,1,"Noun - kitla pattern , feminine"
99dc14b7-7e59-4e76-8af8-3ef6baa423db,לשכוח,20,1,9,30,3,Verb - pa'al
6133b70f-5704-489f-9875-dc3d65e77b11,לשכור,0,0,1,1,1,Verb - pa'al
7d70aa4d-61cf-4b5a-806a-4a58a798acd4,לשכות,0,1,0,1,1,"Noun - kitla pattern , feminine"
d60da684-deac-4629-bf31-816c7d497056,לשכנע,0,2,0,2,1,Verb - pi'el
c1886335-8f5c-43f6-a5f1-4012cfc1fb39,לשכפל,0,0,1,1,1,Verb - pi'el
43cc2c32-1d65-4a75-b589-829b5ec71b3b,לשכר,0,1,0,1,1,Verb - pi'el
a7160bf9-8521-4f9d-ade5-bcd107d48284,לשכתו,0,4,0,4,1,"Noun - kitla pattern , feminine"
71353a8c-d040-4738-a843-96e1f78a3f13,לשלב,0,4,1,5,2,Verb - pi'el
cddbccff-490e-4027-9314-51326b336cf3,לשלוח,1,9,2,12,3,Verb - pa'al
15faaa76-d731-46b5-adbe-c7c2d33a361b,לשלוט,2,0,0,2,1,Verb - pa'al
ae513cf7-8aa7-4c27-84df-d3b7e79ae5f8,לשלום,0,23,0,23,1,Verb - pa'al
4bff4939-6851-4d72-b9cf-958947acb692,לשלט,1,0,0,1,1,Verb - pi'el
4d1f72e0-c92c-4f94-b3a2-e4849413c134,לשלם,4,9,3,16,3,Verb - pi'el
abc2e38d-cb21-43f9-b7cb-a8bb25dfe25a,לשמוח,6,2,5,13,3,Verb - pa'al
35995742-4eb0-4e28-a73a-2158bee87c97,לשמוע,15,7,102,124,3,Verb - pa'al
4b23971e-98eb-4cfa-887c-eef45435563d,לשמור,14,22,3,39,3,Verb - pa'al
55ce837e-e1c6-4188-a3d2-7f4768dc8d15,לשמח,1,1,11,13,3,Verb - pi'el
a805648e-3346-4a8d-8fa7-c35d6f7a49b2,לשמר,0,4,0,4,1,Verb - pi'el
b2013aff-e36f-4593-b179-f1482cbbed06,לשמש,1,7,0,8,2,Verb - pi'el
ca0780aa-c993-40e3-8a20-b98ff95c6dfd,לשנוא,0,0,3,3,1,Verb - pa'al
201ea29d-d5ac-434c-a252-80aa80d40c94,לשנות,7,7,1,15,3,"Verb - pa'al, Verb - pi'el"
4d603079-552b-4d4c-b4c8-5299df1e349e,לשנן,0,0,1,1,1,Verb - pi'el
5222aaab-5e52-4c3a-bfa1-963773051bc4,לשעבר,0,28,2,30,2,Adverb
0e6b6ef5-c5d2-4340-bdb1-0bc4e129fbc4,לשעות,0,1,0,1,1,Verb - pa'al
d94333bd-b911-4086-b849-b0b02716fb42,לשפוך,2,1,0,3,2,Verb - pa'al
ffde69b6-6c5e-4aee-a196-7a9d1820ac0c,לשפות,0,5,0,5,1,Verb - pa'al
052fba1e-363e-4509-91c5-0ed5f8acf35d,לשפר,0,5,1,6,2,Verb - pi'el
7da7e51c-8a0e-4703-a045-f1ff7dd60220,לשקוע,1,2,0,3,2,Verb - pa'al
0f64f8ff-b8ba-4db7-b8d2-a7fd2c2f1f89,לשקם,0,5,0,5,1,Verb - pi'el
a4f43385-a67d-45b7-a512-3f92e44eead3,לשקר,7,0,0,7,1,Verb - pi'el
a7190b19-8fbc-4bbc-a244-a0956f626010,לשרוד,1,4,2,7,3,Verb - pa'al
f2cd903f-5ade-4c2d-9864-3fa0bc817da4,לשרוף,6,0,0,6,1,Verb - pa'al
082f4f4c-7da6-42a3-8e3e-861d2b7e3965,לשרת,0,7,0,7,1,Verb - pi'el
5a419c6e-0163-485e-88fd-8621cc899a82,לשתוק,4,3,0,7,2,Verb - pa'al
3c5c99d1-1a71-4392-8f62-424c8815c456,לשתות,13,1,0,14,2,Verb - pa'al
cb63e092-f943-4a1e-b04a-8dd75629848d,לשתי,1,1,0,2,2,Verb - pa'al
c4bb7b9f-0092-4c60-a078-254b2864a10a,לשתף,1,2,3,6,3,Verb - pi'el
6f14a214-b35c-404e-903e-b72117155b02,לתאם,0,2,0,2,1,Verb - pi'el
148f2209-fcc8-4dab-9158-f9866d8a96f2,לתאר,1,3,17,21,3,Verb - pi'el
1253cd8d-a339-4d1a-806b-64d8ea75b01a,לתגבר,0,2,0,2,1,Verb - pi'el
15d773dd-50e4-4ebb-9da4-4e341a9f2857,לתחום,0,1,0,1,1,Verb - pa'al
1cc0b4aa-e9df-4223-a872-79426eab61ea,לתכנן,0,1,0,1,1,Verb - pi'el
23bbc5cc-396d-4557-9427-7604e491ee78,לתלוש,1,0,0,1,1,Verb - pa'al
6d3a45c6-a069-4dd2-a1d6-4ab17a0c3d75,לתלות,2,0,0,2,1,Verb - pa'al
d7eeccc1-b69d-40a7-b97c-edb3780a6466,לתמוך,0,8,1,9,2,Verb - pa'al
a7738858-b89e-457e-a39a-0e0781b79f37,לתעד,0,2,0,2,1,Verb - pi'el
823ca304-ec58-4854-83d9-415b076f31f2,לתפוח,0,2,0,2,1,Verb - pa'al
d1c182af-b8d9-4538-b571-bdac010de4be,לתפקד,0,4,0,4,1,Verb - pi'el
7b3d3fbf-abf2-482e-83d1-6fb7cd8ceffa,לתקוע,0,1,0,1,1,Verb - pa'al
60bf755d-9151-4323-90ad-5d4eedd54556,לתקוף,0,5,0,5,1,Verb - pa'al
8c3c1654-cb73-4ed3-8c5d-d3e1b1d38077,לתקן,7,9,2,18,3,Verb - pi'el
2e801bdf-0553-4e92-9364-dca118a06966,לתקשר,0,1,0,1,1,Verb - pi'el
75718a3e-86e1-4f36-b13a-57e81257d8f1,לתרגם,0,1,0,1,1,Verb - pi'el
66d8a7b1-af58-42ea-a25b-6f548874478f,לתרום,0,9,0,9,1,Verb - pa'al
4ff4c46f-b0dd-41b3-bad6-b15b1459dce2,לתת,32,21,10,63,3,Verb - pa'al
03c17fdb-db05-4238-8e93-3ff414d15384,מאבד,6,2,0,8,2,Verb - pi'el
8182650f-dd45-4993-978e-5ebdb7e39dd8,מאבדת,2,2,0,4,2,Verb - pi'el
c0dc82f3-7414-4ade-a562-3bbfa2ec660e,מאבק,0,19,0,19,1,"Noun - miktal pattern , masculine, Verb - pi'el"
c45d59f4-c70f-4200-96c3-af512a88bc7b,מאבקי,1,0,0,1,1,"Noun - miktal pattern , masculine"
989eaef2-f933-45f1-8555-2ad4a34f4196,מאבקים,0,2,0,2,1,"Noun - miktal pattern , masculine, Verb - pi'el"
6ee15222-0df6-42eb-90cc-4423b4266335,מאבקם,0,2,0,2,1,"Noun - miktal pattern , masculine"
23a18870-f486-4fc9-91ba-2c7063a68517,מאבקנו,0,1,0,1,1,"Noun - miktal pattern , masculine"
b0f1aeb8-8618-4bb9-aaa8-6abf8f5eab9b,מאגר,0,4,0,4,1,"Noun - miktal pattern , masculine"
670d2a28-3e52-4add-953f-0d04c5abffad,מאדים,0,1,0,1,1,"Noun - maktil pattern , masculine, Verb - hif'il, Verb - pi'el"
44c5b57f-9a35-4df5-9322-652e2b32996c,מאה,11,7,4,22,3,Noun - feminine
38b9a4ce-0a9b-473a-9af4-80738bea65c1,מאובזר,1,0,0,1,1,Verb - pi'el
bac906f2-ca8b-4fd9-94e2-ab682bbff845,מאובחנים,0,1,0,1,1,Verb - pi'el
91341f5b-1ee0-4990-b430-4191bc833996,מאובטח,0,1,0,1,1,Verb - pi'el
cccf4536-5f3b-4f2f-b393-f7aafbabb5cb,מאובטחים,0,4,0,4,1,Verb - pi'el
8bc87e76-cdc1-4984-a3d8-5ec4e080603d,מאובק,0,1,0,1,1,"Adjective - mekuttal pattern, Verb - pi'el"
fb237a3a-c294-46d3-b384-6a0d311309f7,מאוד,18,118,193,329,3,Adverb
45210a0d-28f7-4dd8-b247-d8f8721ad4e5,מאוהב,8,1,4,13,3,Adjective - mekuttal pattern
c3817619-803f-42b3-b337-945f4523ad41,מאוהבים,1,0,0,1,1,Adjective - mekuttal pattern
a6c65db7-554f-47a4-aab9-2bf4182b1976,מאוהבת,1,0,3,4,2,Adjective - mekuttal pattern
d2783887-5401-45c7-ba5d-31bc7f017b35,מאוורר,1,0,0,1,1,"Noun - mekattel pattern , masculine, Verb - pi'el"
2d6653b8-0659-457c-8bae-95f4d5f2d15b,מאוחד,0,2,0,2,1,"Adjective - mekuttal pattern, Verb - pi'el"
9f7d357b-1e9d-4be1-b05d-c8d9fdcf6e57,מאוחדים,1,5,1,7,3,"Adjective - mekuttal pattern, Verb - pi'el"
c4100335-ea59-4585-bd45-48abfd3baa24,מאוחדת,0,3,0,3,1,"Adjective - mekuttal pattern, Verb - pi'el"
aef34566-b8e6-4bb0-b1ce-0602a6657706,מאוחר,20,4,3,27,3,"Adjective - mekuttal pattern, Verb - pi'el"
68b2d0af-bcd4-4c84-9068-30906b098950,מאוחרת,0,1,0,1,1,"Adjective - mekuttal pattern, Verb - pi'el"
93cf7556-48d1-4eaf-9d06-e226bb45df65,מאוים,0,1,0,1,1,Verb - pi'el
1764e335-d791-4600-b570-cbab1075a71a,מאוכזב,0,0,1,1,1,"Adjective - mekuttal pattern, Verb - pi'el"
561f941e-7b34-405a-8d28-6f0bb8b83890,מאומן,0,1,2,3,2,Verb - pi'el
496d7bb8-659d-4145-8536-66367cc4ac4d,מאומתים,0,1,0,1,1,Verb - pi'el
582311ac-9a2c-48c7-a73d-9a3efa6a3e60,מאופק,0,1,0,1,1,Adjective - mekuttal pattern
8a604a52-eab3-48d7-9f99-de0da9812a45,מאופקים,0,3,0,3,1,Adjective - mekuttal pattern
4e9e9cb3-dd61-443f-858d-fbea0c23bebc,מאור,1,1,3,5,3,"Noun - miktal pattern , masculine"
785abc5d-c3c0-4703-8c4f-de3cb4d92aaa,מאורגן,1,0,0,1,1,Verb - pi'el
ec91cf22-a922-47dc-92e6-1a97726b4149,מאורה,0,1,0,1,1,"Noun - mekula pattern , feminine, Noun - miktal pattern , masculine"
456b9c9f-6d30-4788-8f56-11b7979c5146,מאורסת,0,0,1,1,1,Verb - pi'el
6e2f5c6d-9d77-44b7-8a78-2e4f29dc8dbc,מאושפז,0,1,0,1,1,Verb - pi'el
f04e4811-8742-4e91-a645-3f1805431413,מאושפזים,0,6,0,6,1,Verb - pi'el
35488b16-ea51-4088-b8bc-93246bd7c794,מאושר,14,1,11,26,3,"Adjective - mekuttal pattern, Verb - pi'el"
fa072745-5386-43f3-9ca2-32ab7b98ea0d,מאושרים,6,6,24,36,3,"Adjective - mekuttal pattern, Verb - pi'el"
eef21ebd-5320-43ba-933c-3ae4c334bd66,מאושרת,18,0,1,19,2,"Adjective - mekuttal pattern, Verb - pi'el"
85c16c34-f9c1-4a4d-9caf-386ac5898dc8,מאות,0,33,2,35,2,Noun - feminine
4135cfda-ece5-4f62-aaf2-c732b7dd8dad,מאז,34,114,12,160,3,Adverb
44bc8521-b684-4a2b-ac98-b4736bff2d24,מאזינים,0,1,0,1,1,Verb - hif'il
abe6a390-abd2-42c1-8528-d5f167623565,מאזן,0,3,0,3,1,Verb - pi'el
e9e706ba-eb29-4ab0-a8ed-26793f781d18,מאחד,1,2,1,4,3,Verb - pi'el
f8e669d3-8bad-450b-90c0-d56455a62746,מאחדים,0,1,0,1,1,Verb - pi'el
9d39ae8e-bfe9-4843-822b-ead498600bca,מאחורי,9,6,2,17,3,Preposition - katal pattern
408b7697-6d6c-43d1-9538-caa2baaa88d1,מאחוריהם,0,1,0,1,1,Preposition - katal pattern
df00b513-e514-473e-a82d-253cd051a6bc,מאחוריו,0,2,0,2,1,Preposition - katal pattern
c6eaef29-0e21-4e71-a699-cd79ac2a1a49,מאחוריי,1,0,0,1,1,Preposition - katal pattern
adde0ce3-57ae-48a3-8bf8-6bdfdecc0a5b,מאחורייך,1,0,0,1,1,Preposition - katal pattern
055f5535-4470-44ca-aecf-74d42b074e9a,מאחוריך,0,0,6,6,1,Preposition - katal pattern
22e5127d-854d-40fb-9a98-289b018261f2,מאחוריכם,0,1,0,1,1,Preposition - katal pattern
ba6eb34c-f883-4682-b3b3-3bc0c0586d9c,מאחל,3,2,15,20,3,Verb - pi'el
5030e456-52ee-4e1c-b779-082596e08bc3,מאחלים,0,1,4,5,2,Verb - pi'el
0ea7d529-bbbb-4118-9051-d19cd584271f,מאחלת,0,1,20,21,2,Verb - pi'el
624697b0-795f-43bd-a90a-f1bb0d438cee,מאחר,4,0,1,5,2,Verb - pi'el
cc851ed4-69b5-4a39-b8c9-5f4335ab8de8,מאחרת,1,0,0,1,1,Verb - pi'el
db9dfc2c-ec80-4141-8958-965645b25866,מאיים,3,0,0,3,1,Verb - pi'el
0072f60b-3364-42d8-833b-df7a3412e869,מאיימות,0,1,0,1,1,Verb - pi'el
cca9bf69-f982-4c92-aa31-07bcb53ed2c6,מאיימים,0,1,0,1,1,Verb - pi'el
eb01bed3-6bf1-49d1-a0af-76a54da16dec,מאיימת,1,0,0,1,1,Verb - pi'el
42e5ef48-111f-41cb-8456-66826469aef1,מאין,0,2,1,3,2,Adverb
88226ac0-4e5a-4dc1-98f7-c6d341d83d51,מאיר,9,10,1,20,3,Verb - hif'il
e1b7e542-1f5e-40a6-bebe-f137be6ca7a5,מאירה,1,0,0,1,1,Verb - hif'il
5f9cf05a-0049-4dbd-bb27-4bf9deb2078f,מאירים,1,0,0,1,1,Verb - hif'il
a3fbe234-296e-499e-957c-00cf0f25bb70,מאיתנו,1,14,5,20,3,Preposition
67375cc5-e83c-466e-9782-5496e9f6497a,מאכזב,1,0,4,5,2,Verb - pi'el
db738769-5b01-4d1f-befc-1a5072c06983,מאכזבים,1,0,0,1,1,Verb - pi'el
b85d8c67-9f74-4261-8e98-3ccb93cfa388,מאכילה,0,2,0,2,1,Verb - hif'il
eccec5db-25cd-4473-9c91-9e016bc0aa8e,מאכל,0,1,1,2,2,"Noun - miktal pattern , masculine, Verb - pi'el"
3215124f-2fa6-47c0-81f1-7cf562ad9263,מאכלי,0,1,0,1,1,"Noun - miktal pattern , masculine"
f3177887-a70e-42ef-af46-58082abdba4a,מאכלים,0,8,0,8,1,"Noun - miktal pattern , masculine, Verb - pi'el"
12caec8e-0685-4c4b-839e-80f2f6cb5a95,מאכלת,0,0,1,1,1,"Noun - miktelet pattern , feminine, Verb - pi'el"
0c5c9e77-9cec-46d7-935a-a57397b7300b,מאלף,0,2,5,7,2,"Noun - mekattel pattern , masculine, Verb - pi'el"
bd0c1b5d-f355-4f3a-bc55-0601f3c641fd,מאלפים,0,0,2,2,1,"Noun - mekattel pattern , masculine, Verb - pi'el"
ac38ad25-68d3-4424-904d-201095633fe3,מאלפת,0,0,1,1,1,Verb - pi'el
9df777b8-642d-4f16-84e3-20f5b900c032,מאלתרת,1,0,0,1,1,Verb - pi'el
a2e69150-0215-4078-a49a-00d5f71f4fde,מאמין,7,18,11,36,3,Verb - hif'il
38a29f78-958b-4b97-8b5e-2fe2d3989df6,מאמינה,1,0,5,6,2,Verb - hif'il
1afd11a8-0a13-4802-96e6-11249282371a,מאמינים,1,4,1,6,3,Verb - hif'il
5af0d878-ce23-4c87-ac01-df4f7a260918,מאמן,0,0,1,1,1,"Noun - mekattel pattern , masculine, Verb - pi'el"
0b1d848b-d4fb-495a-bc65-7495bb980b31,מאמץ,12,12,1,25,3,"Noun - maktal pattern , masculine, Verb - pi'el"
51dfb6f8-407b-4ad8-9325-74fad79f15e3,מאמצי,0,4,0,4,1,"Noun - maktal pattern , masculine"
bc6e5036-8350-40f9-9180-fc6e9cd3a525,מאמציו,0,1,0,1,1,"Noun - maktal pattern , masculine"
08ebafbf-ceb7-4748-82a1-ac57af879a44,מאמצים,0,10,0,10,1,"Noun - maktal pattern , masculine, Verb - pi'el"
5c16b478-c732-4705-83d1-23e4dac39f39,מאמרים,0,4,0,4,1,"Noun - miktal pattern , masculine"
51d8cb6a-569d-4ba6-b8ac-ea59bcd234a3,מאן,4,0,0,4,1,Verb - pi'el
b9c123ff-2cd3-432c-922d-e5e094dc331a,מאני,1,0,0,1,1,Verb - pi'el
6b13a707-8619-4412-b5f3-cbe41b0ff3fc,מאסר,0,2,0,2,1,"Noun - miktal pattern , masculine"
117f99c4-9a32-4959-acb4-5c3d7d9468df,מאפיינים,0,1,0,1,1,Verb - pi'el
23c2db10-f346-4f1b-92ed-3689d7e7a4b7,מאפס,1,0,0,1,1,Verb - pi'el
d42de8a1-ae16-49d3-95ab-c7407bece37b,מאפשר,0,2,0,2,1,Verb - pi'el
a8a88f78-16d4-45de-8694-1e941bb56df2,מאפשרות,0,2,0,2,1,Verb - pi'el
8d84ae0f-83ed-479e-8ffa-9121576485cb,מאפשרים,0,5,0,5,1,Verb - pi'el
d6f24c52-f803-4115-bc29-66aa93e9a656,מאפשרת,1,6,1,8,3,Verb - pi'el
02c42f3f-e9fa-46b4-b5db-305e232e362b,מארגן,0,0,1,1,1,Verb - pi'el
76922c96-715b-4934-a352-67c763ba68d1,מארגנים,0,2,0,2,1,Verb - pi'el
8b7c1382-2236-4ffb-a172-296c010ceb5b,מארחת,0,1,0,1,1,Verb - pi'el
0a00ba71-c85a-4ea2-b345-d05c94eda22b,מאריך,0,0,1,1,1,Verb - hif'il
81816d33-d0b6-4bbd-84ee-23051453a2ab,מארס,1,3,0,4,2,Verb - pi'el
935f976c-902d-4183-97bf-97990e890d23,מאשים,1,1,0,2,2,Verb - hif'il
19a4b46c-b584-432b-9383-b489e1dc6268,מאשימה,2,0,0,2,1,Verb - hif'il
c5024218-2cf1-4588-983b-f455cc311178,מאשימים,0,1,0,1,1,Verb - hif'il
d31e5898-f96e-4657-ab99-fc4913445ee8,מאשר,3,18,4,25,3,"Conjunction, Verb - pi'el"
4dc5c54b-b234-46f5-bae6-fc9bbb88d237,מאשרת,0,2,0,2,1,Verb - pi'el
c1fd145e-d0b0-457e-8b6d-ea2aeaa22bd3,מאתגר,0,0,1,1,1,Verb - pi'el
ef85944d-3208-4f5d-b816-281c68c899f6,מאתגרות,0,1,0,1,1,Verb - pi'el
fbee2e6c-3670-4f1f-b4f2-645013d39e52,מאתגרת,0,3,0,3,1,Verb - pi'el
051a3bba-5628-48c8-9638-57fc6de08b83,מאתיים,6,0,0,6,1,Cardinal numeral - masculine
bff5b976-6e98-4777-ae47-aee42f381334,מאתר,0,0,1,1,1,Verb - pi'el
bb71d8f6-e793-4405-88e7-26bc63a0cf58,מאתרים,0,1,0,1,1,Verb - pi'el
0bc6cd1c-fd85-4f3f-8717-422b043d5820,מבאס,1,0,1,2,2,Verb - pi'el
73388981-cf61-4cce-a5ed-7ec10020764f,מבדיל,3,0,0,3,1,Verb - hif'il
ddc5b01b-6d36-4846-8986-ff6d776b2523,מבהיר,0,1,0,1,1,Verb - hif'il
ab2dfbae-6207-44c3-b961-e0a7d3917dc6,מבוגר,0,6,0,6,1,Adjective - mekuttal pattern
85a4b410-e3f8-493d-9809-8257ccb2e253,מבוגרים,1,12,0,13,2,Adjective - mekuttal pattern
a7efaffe-3dd1-4d9f-8369-791f8f7e24b2,מבודד,0,1,0,1,1,Verb - pi'el
55fb3555-7600-4538-a577-3da0c139681d,מבוטחים,0,1,0,1,1,Verb - pi'el
3b293c08-dedd-47d1-b326-6729bc2f5b1d,מבוך,3,0,0,3,1,"Noun - miktal pattern , masculine"
adced9eb-a559-435e-b36b-ad004266a954,מבוכה,2,0,0,2,1,"Noun - mekula pattern , feminine, Noun - miktal pattern , masculine, Verb - pi'el"
d5f4d954-bf05-4096-99fa-0be8dc4a8a65,מבול,3,0,0,3,1,"Noun - maktul pattern , masculine"
3547896b-4c80-47aa-a84c-c4d01c64e36b,מבולבל,4,0,0,4,1,Verb - pi'el
0eb8469d-fde2-4861-91ff-d90ba15ac043,מבולבלת,2,0,0,2,1,Verb - pi'el
402e22e7-b599-4ac7-a92a-8c73d20a0b39,מבוסס,0,4,1,5,2,"Adjective - mekuttal pattern, Verb - pi'el"
4a309063-d931-4747-9576-cdb2c6467208,מבוססים,0,1,0,1,1,"Adjective - mekuttal pattern, Verb - pi'el"
75897530-20eb-4cf5-b1b4-1688039c9ad1,מבוססת,0,2,0,2,1,"Adjective - mekuttal pattern, Verb - pi'el"
12baf835-cd45-46d4-b7ec-0d4f0696b698,מבוצר,0,0,1,1,1,"Adjective - mekuttal pattern, Verb - pi'el"
de4cde70-c26e-43a7-bfaa-484d9327cb41,מבוקר,0,2,0,2,1,Verb - pi'el
7c44269e-e16f-4cd3-9cd9-74642a35858c,מבוקרת,0,1,0,1,1,Verb - pi'el
eaa25d78-2fa9-46b7-b848-b56f1bd761fe,מבוקשת,1,0,0,1,1,Verb - pi'el
c545f5ab-dbb4-4624-8afe-4e247c3d48fe,מבורך,1,0,1,2,2,Verb - pi'el
4656134a-ea71-4e24-b66f-bacaf0168580,מבורכים,0,0,1,1,1,Verb - pi'el
a6ae81cd-7256-4a74-bf40-a03aea22073d,מבורכת,1,2,1,4,3,Verb - pi'el
228f0514-1602-4bab-a611-973b3be7cd1a,מבזבזת,1,0,0,1,1,Verb - pi'el
19887730-0cc3-4914-a5c6-21d90cfe75b1,מבזק,1,0,0,1,1,"Noun - miktal pattern , masculine"
4400fa54-9c68-4035-a6db-8e8ca5f953f0,מבחינה,0,1,0,1,1,Verb - hif'il
dd9256f3-91bf-4c35-a7e3-2252503c1011,מבחן,0,5,0,5,1,"Noun - miktal pattern , masculine"
518fa86d-6f70-445c-99ff-e3b467cbdc3f,מבחנה,0,3,0,3,1,"Noun - maktela pattern , feminine, Noun - miktal pattern , masculine"
5e51aefa-8c80-49b5-a331-67a4c30254eb,מבט,11,1,1,13,3,"Noun - miktal pattern , masculine"
34937383-5b43-4abf-9eb9-001de38c6c80,מבטא,0,2,1,3,2,"Noun - miktal pattern , masculine, Verb - pi'el"
6664383c-c892-41cb-8827-b867b13bd9e9,מבטאות,0,1,0,1,1,Verb - pi'el
bc9f59c2-6c0d-4042-9ad6-00d3b6d060cf,מבטאים,0,1,0,1,1,"Noun - miktal pattern , masculine, Verb - pi'el"
a2840a62-394b-4d8b-aeec-68dc2fb06e63,מבטו,0,0,1,1,1,"Noun - miktal pattern , masculine"
e2e0dfcc-aba6-4b9d-b726-bdf23848a0ea,מבטי,1,0,1,2,2,"Noun - miktal pattern , masculine"
f1bd921b-19c7-4d2c-9b39-4e4140f0d193,מבטיח,8,3,1,12,3,Verb - hif'il
42180dd4-934d-47ba-ba5a-e4507aa706bc,מבטיחה,2,0,3,5,2,Verb - hif'il
4c708647-637a-4e5f-912f-18144473dfd3,מבטיחים,0,8,0,8,1,Verb - hif'il
b991de4c-4df8-4cdc-9b4a-dd881cf092e0,מבטים,1,0,0,1,1,"Noun - miktal pattern , masculine"
3e6da568-91b4-4955-9be3-14cff641ba29,מבטך,2,0,0,2,1,"Noun - miktal pattern , masculine"
0e1d725e-0b6f-47c4-8e38-1a0faaa70683,מבטל,0,1,0,1,1,Verb - pi'el
4be6f451-5b2c-4392-af7f-b78dc5a02eb7,מביא,6,4,3,13,3,Verb - hif'il
e3abf25b-b4da-4a80-81a6-405735d523d8,מביאה,6,1,0,7,2,Verb - hif'il
bf5645ad-ea4f-4d83-b056-bcf84e637f6c,מביאים,1,2,0,3,2,Verb - hif'il
b51f76d1-89e6-456e-a803-20b23b8ed302,מביט,5,2,0,7,2,Verb - hif'il
c3abb672-d8ae-4aef-8eac-dc1557be7d9e,מביטים,0,1,0,1,1,Verb - hif'il
6f601943-62f3-4c7f-905f-7e2e3f796fbf,מביים,1,0,0,1,1,Verb - pi'el
fc9a7dd1-3eeb-435a-9158-b99bb8019e8c,מביך,0,0,1,1,1,Verb - hif'il
f93f04c2-d7a6-4be9-a4f6-be48074595fe,מביכים,1,0,0,1,1,Verb - hif'il
93a10cb0-3e27-48e8-bc2e-1b62590882fc,מבין,34,20,10,64,3,Verb - hif'il
19a5b221-5822-4d3f-bedf-2db78b3c9c21,מבינה,12,2,6,20,3,Verb - hif'il
48ec8a1d-815c-4c5f-8c60-1428eaf0e257,מבינים,5,6,5,16,3,Verb - hif'il
df898cf4-ba2c-4735-a57f-5f21bc12d207,מביסה,1,0,0,1,1,Verb - hif'il
2f22c27d-3538-458f-8de8-348d11523af5,מביע,0,2,1,3,2,Verb - hif'il
afdb8200-0c39-4040-b277-71076d6d3e1b,מבלבל,3,0,0,3,1,Verb - pi'el
3bb4c903-3191-47af-9933-db8b00c42471,מבלה,0,1,0,1,1,Verb - pi'el
46a57ede-40e4-4dc4-afd9-a0965d03afbd,מבלים,1,1,0,2,2,Verb - pi'el
32d6215c-7418-4250-8f61-cf80fedc1c27,מבנה,0,3,0,3,1,"Noun - miktal pattern , masculine, Verb - hif'il"
bb65bfc1-8de0-4325-81cb-a773522086ee,מבנות,1,0,0,1,1,Verb - hif'il
823bfd06-8e45-4909-a1f1-9f7d722e8970,מבני,0,41,0,41,1,"Noun - miktal pattern , masculine"
7f04fbe4-9863-40ff-83a2-14388ca10681,מבניה,0,1,0,1,1,"Noun - miktal pattern , masculine"
bd49a70d-de55-41e7-a0c3-cc7007586a62,מבניו,0,1,0,1,1,"Noun - miktal pattern , masculine"
c656a921-1b7d-415e-a666-31d892435a75,מבנים,0,6,0,6,1,"Noun - miktal pattern , masculine, Verb - hif'il"
ad5e15db-48da-45a7-9333-4f875ca823a7,מבצע,2,55,0,57,2,"Noun - miktal pattern , masculine, Verb - pi'el"
aeec1cf2-2031-4142-96a7-77b21e3272d8,מבצעות,0,1,0,1,1,Verb - pi'el
103593af-a3be-4dbe-aac6-bfc987a43cf0,מבצעי,0,5,0,5,1,"Noun - miktal pattern , masculine"
7f9ba6cf-c7ed-4ab3-9a1f-c9d977d731db,מבצעים,0,5,0,5,1,"Noun - miktal pattern , masculine, Verb - pi'el"
964793a4-ecec-4da4-9e8d-21f9c39f795d,מבקר,0,5,0,5,1,Verb - pi'el
4a21bffc-7816-4bf1-bd86-8c28f87bc53d,מבקרים,0,3,0,3,1,Verb - pi'el
f6ffa934-9473-4f07-b228-40d63fc18b77,מבקש,7,12,6,25,3,Verb - pi'el
366bc8a4-3c59-4324-988a-b83c74856aad,מבקשות,0,1,0,1,1,Verb - pi'el
f2d2a844-40fc-4765-a467-6acf693bbcb5,מבקשים,1,18,0,19,2,Verb - pi'el
4791ae4c-3a30-4cf8-bbb3-d0e6a6645040,מבקשת,7,1,0,8,2,Verb - pi'el
e68c4308-e7e4-4c94-934c-063cc4eaf6cc,מבריזים,1,0,0,1,1,Verb - hif'il
5622a1ba-e78a-42e7-a726-a3e995ab3bc7,מבריק,1,1,1,3,3,Verb - hif'il
da4f4896-fa41-4edf-abb7-df0890f63f8f,מברך,0,3,2,5,2,Verb - pi'el
f7d9800c-200d-45b9-8a48-f4f31f4dceb8,מברכים,0,4,0,4,1,Verb - pi'el
fd190396-f8a2-48c9-aae2-509ceaba5f75,מברכת,0,2,2,4,2,Verb - pi'el
909bcd6d-171e-4781-8d11-118956e2437a,מברשת,1,0,0,1,1,"Noun - miktelet pattern , feminine"
4bdbcef0-b13e-4cbc-940e-f3dbacd31166,מבשל,2,0,0,2,1,Verb - pi'el
a7da560c-9c14-4011-a237-2181583bb65d,מבשלת,1,0,0,1,1,Verb - pi'el
cfaaaf63-d988-4956-a234-36697a64cb42,מבשר,1,2,0,3,2,Verb - pi'el
61967d14-636e-49ff-b9f1-d18033b5bf32,מגביל,0,1,0,1,1,Verb - hif'il
e5faf346-1409-490b-a2dd-66c9ad241973,מגבים,0,1,0,1,1,"Noun - maktel pattern , masculine, Verb - pi'el"
f967979b-8beb-4b0a-8cdd-6247ffa40dc4,מגביר,0,1,0,1,1,Verb - hif'il
e7652b62-24d3-459f-9452-e2f60e9c3e0a,מגבירה,0,1,0,1,1,Verb - hif'il
146bd8ff-be5f-43d6-9c73-0ed35790c5cf,מגבירים,1,2,0,3,2,Verb - hif'il
